Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops
2021-11-22,真心 ąđy,真心 ady,25182362,RP38,54930577,93620116,767714933,19679185,6834084,7536217,47144654,12425976,10069741441,76984,9778070
2021-11-22,綾野居士,綾野居士,84578178,RX38,26975974,7262052,34082782,715184,2891575,1589694,1951416,114183,370185422,12871,1268930
2021-11-22,自由ㅅ 小怪,自由ㅅ 小怪,62458819,,24660511,221761,996005,7308,108619,58359,40563,6912,1784581346,5497,183650
2021-11-22,自由ㅅ 自在,自由ㅅ 自在,59967543,Ri38,42999146,6777441,34139356,479121,1761780,2713373,1679686,143481,2665524331,39595,356726
2021-11-22,裁决Blade,裁决Blade,95678399,RP38,33576757,29137282,274101500,2327943,651412,1549172,22603870,2004885,383765020,28941,615971
2021-11-22,連Lin15,連Lin15,33752045,RA38,55759428,75773689,642940816,26880281,1579372,1672909,28510816,17130311,9210813540,73934,6289224
2021-11-22,雨Kuma雨,雨Kuma雨,20446496,RK38,69666322,72555256,878058963,3070376,1797775,2326467,44266929,21093709,1776161095,92944,7910138
2021-11-22,驃騎Amethy,驃騎Amethy,96291019,RR38,30406092,29986052,167388317,6300227,4500364,6433946,12363854,387661,170888760,26803,563339
2021-11-22,齐天大圣17,齐天大圣17,57069821,Vdcm,43795755,3039285,35703302,225801,211417,179807,1392912,1029348,7053770323,16083,1839335
2021-11-22,모조 Mojo M,모조 Mojo M,63082694,,38387880,11125425,75453399,2859889,1646770,837153,4739299,1042314,11052429574,27000,2258841
2021-11-22,주님・PʀøHacJd,주님PʀoHacJd,12645110,RP38,61784912,105549040,1320522831,1019458,318725,526160,75611709,28072988,11883374486,67999,10609374
2021-11-22,황신원 of Rose,황신원 of Rose,49964501,RO3E,37593570,9044282,76441293,972456,618749,929621,5917830,605626,1106127743,12371,2835580
2021-11-22,Ｓｌoｔｈ,Ｓｌoｔｈ,10621502,RR38,72917766,75978751,859688449,1614226,1686923,4679467,52268881,15729254,4674097550,77716,6796450
2022-01-01,19Alim93 Dealer,19Alim93 Dealer,62399898,RR38,80435251,66026347,731990301,2765778,2727698,1497775,46071127,12963969,1070995838,98933,4307222
2022-01-01,1LimitBreakr,1LimitBreakr,28759255,RK38,69520233,92646004,1119503888,9216134,969641,4132285,46736664,31591280,1044147076,60777,7102221
2022-01-01,1P FOX,1P FOX,52435883,RP38,51102230,25931667,242491321,5752578,1634815,928254,11796224,5819796,853259425,41085,5819900
2022-01-01,338 Win kvk,338 Win kvk,66337757,RP38,37338037,7142086,80848070,389633,510627,175240,4228379,1838207,1305770537,45539,2140641
2022-01-01,4Zinc 永,4Zinc 永,54530345,RR38,62977135,156504362,1753893728,15269762,1414786,1843781,101888558,36087475,2264212781,60166,4150700
2022-01-01,511 pirate,511 pirate,84483508,Rt38,25743388,4430228,43394658,393412,480623,288300,2415633,852260,545157553,10287,1335590
2022-01-01,A i n gˢᶠ,A i n gsᶠ,76585321,RK38,34076336,2800570,20455587,270737,865870,343530,911308,409125,388583723,35277,473407
2022-01-01,A7X fold,A7X fold,63900101,RA38,44845111,8265908,91014010,92404,298718,443906,5999513,1431367,2025060388,46824,1245500
2022-01-01,ABØ AŁ HASSAN,ABO AL HASSAN,63896422,RA38,49234426,26997981,274723686,1470134,1239224,1873183,18385032,4030408,2212893543,35669,4586765
2022-01-01,ALMIGHTY BLACK,ALMIGHTY BLACK,39756277,RP38,136533457,155554635,1720817641,7596389,23665767,15407125,56736875,52148479,1912049387,63302,5651384
2022-01-01,AMNA CASB,AMNA CASB,51213820,RP38,38899803,5173953,60777668,283924,192533,142292,3133743,1421461,1219611067,15651,1677281
2022-01-01,ARISA OG,ARISA OG,8918322,RR38,74410897,152275582,1331266266,45212554,619612,1990848,77603022,26849546,8401245146,58160,8416594
2022-01-01,ASAP Flacko,ASAP Flacko,30895403,LF38,26184384,382880,3533514,780,66973,1138,288492,25497,8969949970,1954,201678
2022-01-01,ASTARTEA I,ASTARTEA I,31137582,RE38,25714363,53626,675081,3,0,0,39738,13885,4453622195,5503,260009
2022-01-01,AbbyRigg Hèró,AbbyRigg Hero,1616635,RP38,82495521,111252154,952233749,42349449,286320,337655,42373400,25905330,5249844836,55573,7536278
2022-01-01,Adley H,Adley H,84623577,RP38,35744603,18696246,174914487,1392377,3044857,1578037,9138535,3542440,2948380780,28439,1643735
2022-01-01,AdolfфStalin,AdolfфStalin,61109803,RP38,40182825,2793570,26702024,258543,533217,48458,1367699,585653,468263199,29565,3672878
2022-01-01,AfroditA I,AfroditA I,20605198,,32031095,884584,9469865,36977,153,546,747818,99090,1858115279,11402,1430505
2022-01-01,AgentCarterRN,AgentCarterRN,78939625,Rw38,27655871,1687645,13809882,32621,255849,432390,777360,189425,1466325995,11753,1194963
2022-01-01,AhBengKoh,AhBengKoh,60303728,RM38,28009884,997585,12332085,1808,260,191,757608,237718,1947809869,24239,713983
2022-01-01,Ahmad 81,Ahmad 81,53474171,RA38,64772084,66687967,494343350,27758523,718543,864360,26303370,11043171,1476144358,93857,5656304
2022-01-01,Ahok OG,Ahok OG,56911574,RK38,35064899,11682615,106979499,2238529,286111,377133,7116580,1664262,591665464,28660,2881017
2022-01-01,Akenkeren2,Akenkeren2,86238869,]t38,25972446,422016,3575486,0,47858,43635,330523,0,1079753789,2044,282083
2022-01-01,AlbabtooˣSalyr,AlbabtooˣSalyr,83321029,RX38,33921711,5816424,35071235,1411348,1124600,571844,2392025,316607,40538428,29676,212153
2022-01-01,Alex18Croatia,Alex18Croatia,21090207,RA38,70109778,139065239,1273731079,30412855,3093971,4553534,77685115,23319764,5779545796,104761,9201173
2022-01-01,Ali Gátor,Ali Gator,86002978,RX38,39101350,16693011,100742284,5579923,2557641,992637,6071573,1491237,690041816,51094,1228266
