Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops
2021-12-02,Wings Shin,Wings Shin,19435040,RA38,76328659.0,178457904,1830440722,29180513,3478009,2841668,105287235,37670479,8250746681,51476,14866996
2021-12-09,Wings Shin,Wings Shin,19435040,RA38,76582251.0,178457904,1830440722,29180513,3478009,2841668,105287235,37670479,8250746681,51931,14866996
2021-12-14,Wings Shin,Wings Shin,19435040,RA38,76659513.0,179787030,1851005773,29180637,3478009,2841762,105888586,38398036,8250746681,0,14880671
2021-12-29,Wings Shin,Wings Shin,19435040,RA38,76213142.0,188032492,1985486102,29243421,3485491,2880199,108732198,43691183,0,55917,15528223
2022-01-01,Wings Shin,Wings Shin,19435040,RR38,72178305.0,193354973,2048143068,29424263,3533287,2904828,112627957,44864638,8250746681,57540,15986935
2021-11-22,ETHx,ETHx,19626853,RR38,101224495.0,228542512,2277413227,10007965,6471600,18812946,167778337,25471664,10209254744,94427,10298170
2021-12-02,ETHx,ETHx,19626853,RR38,102550495.0,228542512,2277413227,10007965,6471600,18812946,167778337,25471664,10209254744,94488,10298170
2021-12-09,Legend CöCö,Legend CoCo,19626853,RR38,102992395.0,228542512,2277413227,10007965,6471600,18812946,167778337,25471664,10209254744,94516,10298170
2021-12-14,Legend CöCö,Legend CoCo,19626853,RR38,100150791.0,228694548,2279297407,10007965,6471600,18812946,167893991,25508046,10209254744,94548,10298170
2021-12-29,Legend CöCö,Legend CoCo,19626853,Rt38,98975128.0,229037986,2284578212,10008092,6471600,18812946,168052535,25692813,10209254744,94570,10636789
2022-01-01,Legend CöCö,Legend CoCo,19626853,RM38,98646611.0,229340959,2289451822,10008092,6471600,18812946,168171120,25877201,10209254744,94570,10668442
2021-11-22,moon4lite,moon4lite,20379195,RK38,78040337.0,129089808,1438559797,16772728,2491195,3033388,71776063,35016434,2059616866,123872,6903525
2021-12-02,moon4lite,moon4lite,20379195,RK38,80057157.0,129089808,1438559797,16772728,2491195,3033388,71776063,35016434,2059616866,124263,6903525
